mode: atomic
HealthHub360/main.go:23.13,25.2 1 1
HealthHub360/services/medicalRecord.go:139.2,139.12 1 0
HealthHub360/services/medicalRecord.go:142.71,145.48 2 0
HealthHub360/services/medicalRecord.go:146.21,147.23 1 0
HealthHub360/services/medicalRecord.go:147.23,149.11 2 0
HealthHub360/services/medicalRecord.go:149.11,151.5 1 0
HealthHub360/services/medicalRecord.go:152.4,152.37 1 0
HealthHub360/services/medicalRecord.go:155.19,156.23 1 0
HealthHub360/services/medicalRecord.go:156.23,158.11 2 0
HealthHub360/services/medicalRecord.go:158.11,160.5 1 0
HealthHub360/services/medicalRecord.go:161.4,161.37 1 0
HealthHub360/services/medicalRecord.go:164.10,165.57 1 0
HealthHub360/services/medicalRecord.go:167.2,167.23 1 0
HealthHub360/services/medicalRecord.go:170.92,171.39 1 0
HealthHub360/services/medicalRecord.go:171.39,173.17 2 0
HealthHub360/services/medicalRecord.go:173.17,176.4 2 0
HealthHub360/services/medicalRecord.go:177.3,189.17 13 0
HealthHub360/services/medicalRecord.go:189.17,192.4 2 0
HealthHub360/services/medicalRecord.go:193.3,193.80 1 0
HealthHub360/services/medicalRecord.go:195.2,195.12 1 0
HealthHub360/services/medicalRecord.go:197.85,199.9 2 0
HealthHub360/services/medicalRecord.go:199.9,202.3 2 0
HealthHub360/services/medicalRecord.go:203.2,204.9 2 0
HealthHub360/services/medicalRecord.go:204.9,207.3 2 0
HealthHub360/services/medicalRecord.go:208.2,208.22 1 0
HealthHub360/services/medicalRecord.go:208.22,211.3 2 0
HealthHub360/services/medicalRecord.go:212.2,212.12 1 0
HealthHub360/services/medicalRecord.go:222.109,232.16 8 0
HealthHub360/services/medicalRecord.go:232.16,235.3 2 0
HealthHub360/services/medicalRecord.go:236.2,237.16 2 0
HealthHub360/services/medicalRecord.go:237.16,240.3 2 0
HealthHub360/services/medicalRecord.go:241.2,242.9 2 0
HealthHub360/services/medicalRecord.go:242.9,245.3 2 0
HealthHub360/services/medicalRecord.go:246.2,247.16 2 0
HealthHub360/services/medicalRecord.go:247.16,250.3 2 0
HealthHub360/services/medicalRecord.go:251.2,254.14 3 0
HealthHub360/services/medicalRecord.go:254.14,256.17 2 0
HealthHub360/services/medicalRecord.go:256.17,259.4 2 0
HealthHub360/services/medicalRecord.go:260.3,260.26 1 0
HealthHub360/services/medicalRecord.go:260.26,262.4 1 0
HealthHub360/services/medicalRecord.go:263.3,264.17 2 0
HealthHub360/services/medicalRecord.go:264.17,267.4 2 0
HealthHub360/services/medicalRecord.go:269.2,277.16 5 0
HealthHub360/services/medicalRecord.go:277.16,280.3 2 0
HealthHub360/services/medicalRecord.go:281.2,284.16 4 0
HealthHub360/services/medicalRecord.go:284.16,287.3 2 0
HealthHub360/services/medicalRecord.go:288.2,289.50 2 0
HealthHub360/services/medicalRecord.go:289.50,291.3 1 0
HealthHub360/services/medicalRecord.go:293.2,293.62 1 0
HealthHub360/services/medicalRecord.go:293.62,295.3 1 0
HealthHub360/services/medicalRecord.go:296.2,296.12 1 0
HealthHub360/services/medicalRecord.go:306.113,309.16 3 0
HealthHub360/services/medicalRecord.go:309.16,312.3 2 0
HealthHub360/services/medicalRecord.go:313.2,322.16 8 0
HealthHub360/services/medicalRecord.go:322.16,325.3 2 0
HealthHub360/services/medicalRecord.go:326.2,327.9 2 0
HealthHub360/services/medicalRecord.go:327.9,330.3 2 0
HealthHub360/services/medicalRecord.go:331.2,331.42 1 0
HealthHub360/services/medicalRecord.go:331.42,334.3 2 0
HealthHub360/services/medicalRecord.go:335.2,343.16 5 0
HealthHub360/services/medicalRecord.go:343.16,346.3 2 0
HealthHub360/services/medicalRecord.go:347.2,350.16 4 0
HealthHub360/services/medicalRecord.go:350.16,353.3 2 0
HealthHub360/services/medicalRecord.go:354.2,355.50 2 0
HealthHub360/services/medicalRecord.go:355.50,357.3 1 0
HealthHub360/services/medicalRecord.go:359.2,359.62 1 0
HealthHub360/services/medicalRecord.go:359.62,361.3 1 0
HealthHub360/services/medicalRecord.go:362.2,362.12 1 0
HealthHub360/services/medicalRecord.go:373.111,376.20 3 0
HealthHub360/services/medicalRecord.go:377.28,378.78 1 0
HealthHub360/services/medicalRecord.go:378.78,380.4 1 0
HealthHub360/services/medicalRecord.go:381.3,382.18 2 0
HealthHub360/services/medicalRecord.go:384.29,385.79 1 0
HealthHub360/services/medicalRecord.go:385.79,387.4 1 0
HealthHub360/services/medicalRecord.go:388.3,389.18 2 0
HealthHub360/services/medicalRecord.go:390.33,391.83 1 0
HealthHub360/services/medicalRecord.go:391.83,393.4 1 0
HealthHub360/services/medicalRecord.go:394.3,395.18 2 0
HealthHub360/services/medicalRecord.go:402.10,403.45 1 0
HealthHub360/services/medicalRecord.go:413.68,422.18 8 0
HealthHub360/services/medicalRecord.go:422.18,424.3 1 0
HealthHub360/services/medicalRecord.go:424.8,424.51 1 0
HealthHub360/services/medicalRecord.go:424.51,428.3 1 0
HealthHub360/services/medicalRecord.go:428.8,428.53 1 0
HealthHub360/services/medicalRecord.go:428.53,432.3 1 0
HealthHub360/services/medicalRecord.go:432.8,432.57 1 0
HealthHub360/services/medicalRecord.go:432.57,436.17 4 0
HealthHub360/services/medicalRecord.go:436.17,439.4 2 0
HealthHub360/services/medicalRecord.go:440.3,442.4 1 0
HealthHub360/services/medicalRecord.go:443.8,443.51 1 0
HealthHub360/services/medicalRecord.go:443.51,447.3 1 0
HealthHub360/services/medicalRecord.go:447.8,447.50 1 0
HealthHub360/services/medicalRecord.go:447.50,451.3 1 0
HealthHub360/services/medicalRecord.go:451.8,454.3 2 0
HealthHub360/services/medicalRecord.go:455.2,457.16 3 0
HealthHub360/services/medicalRecord.go:457.16,460.3 2 0
HealthHub360/services/medicalRecord.go:461.2,461.17 1 0
HealthHub360/services/medicalRecord.go:470.88,473.9 3 0
HealthHub360/services/medicalRecord.go:473.9,475.3 1 0
HealthHub360/services/medicalRecord.go:476.2,483.16 5 0
HealthHub360/services/medicalRecord.go:483.16,487.3 2 0
HealthHub360/services/medicalRecord.go:488.2,488.61 1 0
HealthHub360/services/medicalRecord.go:488.61,491.3 2 0
HealthHub360/services/medicalRecord.go:492.2,493.16 2 0
HealthHub360/services/medicalRecord.go:493.16,496.3 2 0
HealthHub360/services/medicalRecord.go:497.2,500.16 4 0
HealthHub360/services/medicalRecord.go:500.16,503.3 2 0
HealthHub360/services/medicalRecord.go:504.2,505.17 2 0
HealthHub360/services/medicines.go:27.83,29.31 2 0
HealthHub360/services/medicines.go:29.31,31.17 2 0
HealthHub360/services/medicines.go:31.17,34.4 2 0
HealthHub360/services/medicines.go:36.2,37.16 2 0
HealthHub360/services/medicines.go:37.16,40.3 2 0
HealthHub360/services/medicines.go:41.2,44.9 4 0
HealthHub360/services/medicines.go:44.9,47.3 2 0
HealthHub360/services/medicines.go:48.2,50.9 3 0
HealthHub360/services/medicines.go:50.9,53.3 2 0
HealthHub360/services/medicines.go:54.2,67.43 11 0
HealthHub360/services/medicines.go:67.43,70.3 2 0
HealthHub360/services/medicines.go:71.2,72.16 2 0
HealthHub360/services/medicines.go:72.16,75.3 2 0
HealthHub360/services/medicines.go:76.2,84.16 7 0
HealthHub360/services/medicines.go:84.16,87.3 2 0
HealthHub360/services/medicines.go:88.2,93.16 5 0
HealthHub360/services/medicines.go:93.16,96.3 2 0
HealthHub360/services/medicines.go:97.2,100.16 4 0
HealthHub360/services/medicines.go:100.16,103.3 2 0
HealthHub360/services/medicines.go:104.2,104.36 1 0
HealthHub360/services/medicines.go:116.93,127.16 9 0
HealthHub360/services/medicines.go:127.16,130.3 2 0
HealthHub360/services/medicines.go:132.2,132.125 1 0
HealthHub360/services/medicines.go:132.125,134.3 1 0
HealthHub360/services/medicines.go:136.2,141.16 5 0
HealthHub360/services/medicines.go:141.16,144.3 2 0
HealthHub360/services/medicines.go:146.2,146.106 1 0
HealthHub360/services/medicines.go:146.106,148.3 1 0
HealthHub360/services/medicines.go:149.2,150.16 2 0
HealthHub360/services/medicines.go:150.16,152.3 1 0
HealthHub360/services/medicines.go:154.2,154.20 1 0
HealthHub360/services/medicines.go:163.63,172.18 8 0
HealthHub360/services/medicines.go:172.18,174.3 1 0
HealthHub360/services/medicines.go:174.8,174.51 1 0
HealthHub360/services/medicines.go:174.51,178.3 1 0
HealthHub360/services/medicines.go:178.8,178.53 1 0
HealthHub360/services/medicines.go:178.53,182.3 1 0
HealthHub360/services/medicines.go:182.8,182.55 1 0
HealthHub360/services/medicines.go:182.55,186.17 4 0
HealthHub360/services/medicines.go:186.17,189.4 2 0
HealthHub360/services/medicines.go:190.3,192.4 1 0
HealthHub360/services/medicines.go:193.8,193.51 1 0
HealthHub360/services/medicines.go:193.51,197.3 1 0
HealthHub360/services/medicines.go:197.8,197.50 1 0
HealthHub360/services/medicines.go:197.50,201.3 1 0
HealthHub360/services/medicines.go:201.8,204.3 2 0
HealthHub360/services/medicines.go:205.2,207.16 3 0
HealthHub360/services/medicines.go:207.16,210.3 2 0
HealthHub360/services/medicines.go:211.2,211.17 1 0
HealthHub360/services/medicines.go:222.102,224.16 2 0
HealthHub360/services/medicines.go:224.16,227.3 2 0
HealthHub360/services/medicines.go:228.2,229.31 2 0
HealthHub360/services/medicines.go:229.31,231.17 2 0
HealthHub360/services/medicines.go:231.17,235.4 2 0
HealthHub360/services/medicines.go:237.2,238.34 2 0
HealthHub360/services/medicines.go:238.34,240.9 2 0
HealthHub360/services/medicines.go:240.9,242.4 1 0
HealthHub360/services/medicines.go:244.2,251.16 6 0
HealthHub360/services/medicines.go:251.16,254.3 2 0
HealthHub360/services/medicines.go:255.2,261.16 5 0
HealthHub360/services/medicines.go:261.16,264.3 2 0
HealthHub360/services/medicines.go:265.2,265.71 1 0
HealthHub360/services/medicines.go:265.71,268.3 2 0
HealthHub360/services/medicines.go:269.2,273.16 3 0
HealthHub360/services/medicines.go:273.16,276.3 2 0
HealthHub360/services/medicines.go:277.2,280.16 4 0
HealthHub360/services/medicines.go:280.16,283.3 2 0
HealthHub360/services/medicines.go:284.2,286.50 3 0
HealthHub360/services/medicines.go:286.50,288.3 1 0
HealthHub360/services/medicines.go:290.2,290.55 1 0
HealthHub360/services/medicines.go:290.55,292.3 1 0
HealthHub360/services/medicines.go:293.2,293.36 1 0
HealthHub360/services/medicines.go:302.72,304.16 2 0
HealthHub360/services/medicines.go:304.16,307.3 2 0
HealthHub360/services/medicines.go:308.2,316.16 6 0
HealthHub360/services/medicines.go:316.16,319.3 2 0
HealthHub360/services/medicines.go:320.2,321.16 2 0
HealthHub360/services/medicines.go:321.16,324.3 2 0
HealthHub360/services/medicines.go:325.2,326.36 2 0
HealthHub360/services/nurse.go:27.79,30.16 3 0
HealthHub360/services/nurse.go:30.16,33.3 2 0
HealthHub360/services/nurse.go:34.2,35.16 2 0
HealthHub360/services/nurse.go:35.16,38.3 2 0
HealthHub360/services/nurse.go:39.2,40.16 2 0
HealthHub360/services/nurse.go:40.16,43.3 2 0
HealthHub360/services/nurse.go:45.2,46.16 2 0
HealthHub360/services/nurse.go:46.16,49.3 2 0
HealthHub360/services/nurse.go:50.2,54.16 4 0
HealthHub360/services/nurse.go:54.16,57.3 2 0
HealthHub360/services/nurse.go:58.2,59.75 2 0
HealthHub360/services/nurse.go:59.75,62.3 2 0
HealthHub360/services/nurse.go:63.2,65.16 3 0
HealthHub360/services/nurse.go:65.16,67.3 1 0
HealthHub360/services/nurse.go:68.2,68.65 1 0
HealthHub360/services/nurse.go:68.65,71.3 2 0
HealthHub360/services/nurse.go:72.2,72.147 1 0
HealthHub360/services/nurse.go:72.147,75.3 2 0
HealthHub360/services/nurse.go:76.2,80.16 4 0
HealthHub360/services/nurse.go:80.16,83.3 2 0
HealthHub360/services/nurse.go:84.2,85.36 2 0
HealthHub360/services/nurse.go:95.95,97.27 2 0
HealthHub360/services/nurse.go:97.27,98.54 1 0
HealthHub360/services/nurse.go:98.54,101.4 2 0
HealthHub360/services/nurse.go:103.2,103.47 1 0
HealthHub360/services/nurse.go:103.47,105.3 1 0
HealthHub360/services/nurse.go:107.2,109.16 3 0
HealthHub360/services/nurse.go:109.16,112.3 2 0
HealthHub360/services/nurse.go:114.2,122.16 6 0
HealthHub360/services/nurse.go:122.16,125.3 2 0
HealthHub360/services/nurse.go:126.2,129.24 4 0
HealthHub360/services/nurse.go:129.24,132.3 2 0
HealthHub360/services/nurse.go:133.2,134.16 2 0
HealthHub360/services/nurse.go:134.16,137.3 2 0
HealthHub360/services/nurse.go:139.2,143.16 4 0
HealthHub360/services/nurse.go:143.16,146.3 2 0
HealthHub360/services/nurse.go:147.2,148.50 2 0
HealthHub360/services/nurse.go:148.50,150.3 1 0
HealthHub360/services/nurse.go:152.2,152.55 1 0
HealthHub360/services/nurse.go:152.55,154.3 1 0
HealthHub360/services/nurse.go:156.2,156.36 1 0
HealthHub360/services/nurse.go:165.60,174.18 8 0
HealthHub360/services/nurse.go:174.18,176.3 1 0
HealthHub360/services/nurse.go:176.8,176.51 1 0
HealthHub360/services/nurse.go:176.51,180.3 1 0
HealthHub360/services/nurse.go:180.8,180.53 1 0
HealthHub360/services/nurse.go:180.53,184.3 1 0
HealthHub360/services/nurse.go:184.8,187.3 2 0
HealthHub360/services/nurse.go:188.2,191.16 4 0
HealthHub360/services/nurse.go:191.16,194.3 2 0
HealthHub360/services/nurse.go:195.2,195.17 1 0
HealthHub360/services/nurse.go:206.87,216.16 8 0
HealthHub360/services/nurse.go:216.16,219.3 2 0
HealthHub360/services/nurse.go:220.2,220.29 1 0
HealthHub360/services/nurse.go:220.29,222.3 1 0
HealthHub360/services/nurse.go:224.2,231.16 6 0
HealthHub360/services/nurse.go:231.16,234.3 2 0
HealthHub360/services/nurse.go:235.2,236.16 2 0
HealthHub360/services/nurse.go:236.16,239.3 2 0
HealthHub360/services/nurse.go:241.2,242.16 2 0
HealthHub360/services/nurse.go:242.16,244.3 1 0
HealthHub360/services/nurse.go:246.2,246.20 1 0
HealthHub360/services/nurse.go:255.72,258.9 3 0
HealthHub360/services/nurse.go:258.9,261.3 2 0
HealthHub360/services/nurse.go:262.2,263.9 2 0
HealthHub360/services/nurse.go:263.9,265.3 1 0
HealthHub360/services/nurse.go:267.2,272.16 4 0
HealthHub360/services/nurse.go:272.16,275.3 2 0
HealthHub360/services/nurse.go:276.2,277.23 2 0
HealthHub360/services/nurse.go:277.23,280.3 2 0
HealthHub360/services/nurse.go:281.2,282.16 2 0
HealthHub360/services/nurse.go:282.16,285.3 2 0
HealthHub360/services/nurse.go:286.2,289.16 4 0
HealthHub360/services/nurse.go:289.16,291.3 1 0
HealthHub360/services/nurse.go:292.2,293.17 2 0
HealthHub360/services/patient.go:20.59,23.16 2 0
HealthHub360/services/patient.go:23.16,26.3 2 0
HealthHub360/services/patient.go:27.2,28.16 2 0
HealthHub360/services/patient.go:28.16,31.3 2 0
HealthHub360/services/patient.go:32.2,32.12 1 0
HealthHub360/services/patient.go:35.124,36.65 1 0
HealthHub360/services/patient.go:36.65,39.3 2 0
HealthHub360/services/patient.go:40.2,42.16 3 0
HealthHub360/services/patient.go:42.16,44.3 1 0
HealthHub360/services/patient.go:45.2,45.147 1 0
HealthHub360/services/patient.go:45.147,48.3 2 0
HealthHub360/services/patient.go:49.2,53.16 4 0
HealthHub360/services/patient.go:53.16,56.3 2 0
HealthHub360/services/patient.go:57.2,58.12 2 0
HealthHub360/services/patient.go:75.81,78.16 3 0
HealthHub360/services/patient.go:78.16,81.3 2 0
HealthHub360/services/patient.go:83.2,84.16 2 0
HealthHub360/services/patient.go:84.16,87.3 2 0
HealthHub360/services/patient.go:88.2,90.16 3 0
HealthHub360/services/patient.go:90.16,93.3 2 0
HealthHub360/services/patient.go:94.2,95.16 2 0
HealthHub360/services/patient.go:95.16,98.3 2 0
HealthHub360/services/patient.go:99.2,102.16 3 0
HealthHub360/services/patient.go:102.16,105.3 2 0
HealthHub360/services/patient.go:106.2,108.16 3 0
HealthHub360/services/patient.go:108.16,111.3 2 0
HealthHub360/services/patient.go:112.2,113.16 2 0
HealthHub360/services/patient.go:113.16,116.3 2 0
HealthHub360/services/patient.go:117.2,118.75 2 0
HealthHub360/services/patient.go:118.75,121.3 2 0
HealthHub360/services/patient.go:122.2,123.16 2 0
HealthHub360/services/patient.go:123.16,126.3 2 0
HealthHub360/services/patient.go:127.2,130.16 3 0
HealthHub360/services/patient.go:130.16,133.3 2 0
HealthHub360/services/patient.go:134.2,139.14 5 0
HealthHub360/services/patient.go:139.14,140.114 1 0
HealthHub360/services/patient.go:140.114,143.4 2 0
HealthHub360/services/patient.go:144.3,144.28 1 0
HealthHub360/services/patient.go:146.2,149.16 4 0
HealthHub360/services/patient.go:149.16,152.3 2 0
HealthHub360/services/patient.go:154.2,154.36 1 0
HealthHub360/services/patient.go:156.81,158.9 2 0
HealthHub360/services/patient.go:158.9,161.3 2 0
HealthHub360/services/patient.go:162.2,163.32 2 0
HealthHub360/services/patient.go:163.32,166.3 2 0
HealthHub360/services/patient.go:167.2,167.23 1 0
HealthHub360/services/patient.go:170.94,172.39 2 0
HealthHub360/services/patient.go:172.39,174.17 2 0
HealthHub360/services/patient.go:174.17,177.4 2 0
HealthHub360/services/patient.go:180.2,180.22 1 0
HealthHub360/services/patient.go:182.63,185.16 2 0
HealthHub360/services/patient.go:185.16,188.3 2 0
HealthHub360/services/patient.go:189.2,189.14 1 0
HealthHub360/services/patient.go:189.14,192.3 2 0
HealthHub360/services/patient.go:194.2,195.12 2 0
HealthHub360/services/patient.go:197.117,201.16 3 0
HealthHub360/services/patient.go:201.16,204.3 2 0
HealthHub360/services/patient.go:205.2,207.16 3 0
HealthHub360/services/patient.go:207.16,209.3 1 0
HealthHub360/services/patient.go:210.2,213.16 3 0
HealthHub360/services/patient.go:213.16,216.3 2 0
HealthHub360/services/patient.go:217.2,221.16 4 0
HealthHub360/services/patient.go:221.16,224.3 2 0
HealthHub360/services/patient.go:225.2,226.12 2 0
HealthHub360/services/patient.go:237.149,240.16 2 0
HealthHub360/services/patient.go:240.16,243.3 2 0
HealthHub360/services/patient.go:244.2,244.30 1 0
HealthHub360/services/patient.go:244.30,246.10 2 0
HealthHub360/services/patient.go:246.10,249.4 2 0
HealthHub360/services/patient.go:250.3,251.17 2 0
HealthHub360/services/patient.go:251.17,254.4 2 0
HealthHub360/services/patient.go:255.3,257.17 3 0
HealthHub360/services/patient.go:257.17,260.4 2 0
HealthHub360/services/patient.go:261.3,263.17 3 0
HealthHub360/services/patient.go:263.17,266.4 2 0
HealthHub360/services/patient.go:267.3,271.17 5 0
HealthHub360/services/patient.go:271.17,274.4 2 0
HealthHub360/services/patient.go:275.3,276.80 2 0
HealthHub360/services/patient.go:276.80,278.4 1 0
HealthHub360/services/patient.go:281.2,281.29 1 0
HealthHub360/services/patient.go:292.91,304.16 9 0
HealthHub360/services/patient.go:304.16,307.3 2 0
HealthHub360/services/patient.go:309.2,309.125 1 0
HealthHub360/services/patient.go:309.125,311.3 1 0
HealthHub360/services/patient.go:312.2,317.16 5 0
HealthHub360/services/patient.go:317.16,320.3 2 0
HealthHub360/services/patient.go:322.2,322.106 1 0
HealthHub360/services/patient.go:322.106,324.3 1 0
HealthHub360/services/patient.go:325.2,326.16 2 0
HealthHub360/services/patient.go:326.16,328.3 1 0
HealthHub360/services/patient.go:330.2,330.20 1 0
HealthHub360/services/patient.go:334.59,335.55 1 0
HealthHub360/services/patient.go:335.55,336.51 1 0
HealthHub360/services/patient.go:336.51,338.18 2 0
HealthHub360/services/patient.go:338.18,341.5 2 0
HealthHub360/services/patient.go:342.4,342.48 1 0
HealthHub360/services/patient.go:345.2,345.12 1 0
HealthHub360/services/patient.go:355.105,358.16 3 0
HealthHub360/services/patient.go:358.16,361.3 2 0
HealthHub360/services/patient.go:362.2,363.31 2 0
HealthHub360/services/patient.go:363.31,365.17 2 0
